"fit"
15.0725630985888
16.8094035852599
18.5479930006223
19.8408305719847
19.6019240365036
20.1154995593118
20.6375153603994
20.6784246963678
20.2711890858805
19.608968430186
18.9807394298516
19.0074146693591
18.672431849372
18.9019447973048
19.1812012600334
19.8493508587438
20.4817048290799
20.9554970951208
21.9679456913312
20.9672326734121
21.0674575595704
21.0443600686656
21.1610709111354
21.7077450275132
21.3331145086601
21.1399371507555
20.9401068770868
20.7189712412029
21.0805677537153
20.498855994488
20.3865892019698
21.1706377067053
20.8187956363671
20.7767489489677
20.9832137526287
20.7432333513951
20.6578629260763
19.8953273498063
20.2035996624028
20.165125810017
20.533160638395
20.7250920412489
21.0630226596168
20.812193091479
20.8692049070142
21.1705926977372
21.1453376863422
21.1038128132335
20.6880140139505
20.6282567113739
20.9247883578784
20.3016030331898
19.3917705363076
18.3508256607816
17.84615195654
17.6988350922887
17.8490234634333
18.3575426831105
18.9750247428037
18.8292027833343
18.4796055610224
17.9250306028585
18.4823943487273
17.4704516366237
17.9737606892014
18.2522081363358
17.8762332885062
18.2188172653862
18.7611478468402
19.0050458067653
19.1379378951146
17.9967658906448
17.7100052209485
18.1525482224832
18.4002255690226
18.4208099029096
17.9653207574048
17.8519225985049
18.4261586857331
18.8932603430393
18.8267425326095
18.7727388120199
18.9200536586328
18.8939549999779
18.7861004845961
18.6221497420986
18.306938514804
18.419665910232
18.3251150583767
18.138129875784
17.8787917995715
17.249137413049
17.0122313266288
16.7481797987059
16.8479833423769
16.8077054139649
15.8628927165256
15.49914962181
14.593172858402
13.8669894539174
14.1972642049558
14.3733369153155
14.9718489167417
14.8817223697498
15.3343273091514
15.7343885951675
15.6773211769412
16.1109870336822
15.4596762677157
15.8141849755299
16.0528088845887
16.6964935924461
17.8491607659261
17.9144932288561
18.6152035688379
17.8244580674836
16.8282616484166
16.3185157781268
16.2871565512518
15.9131951881313
15.5434916309087
15.3816642062363
16.0093135016457
16.5354853014917
17.2344670176926
17.822952916181
17.9489597204582
18.3911907460044
18.4511122250664
17.9561166904579
17.230042254152
17.2333920621884
17.1825695557197
16.8493928368269
17.0988922088993
17.0688834645006
16.7346800746768
16.4532566040195
16.0959275538963
15.9226895710824
15.7132436635419
15.6399675006635
15.688898032688
15.6502558392003
15.7038143680815
16.6905402540592
16.0722222845165
15.7339821528091
15.974374202243
15.0302118426227
14.8514000935178
15.4544401803382
15.1700222087235
15.230325831129
15.6985614233472
15.8224675684127
16.4822329370621
16.5639731261777
16.6797307425115
16.0440593201779
15.3979944708576
14.7424805913979
13.9817398224564
13.8882729812816
13.9218953761584
13.9253535853009
14.6278842248469
15.1572909895039
16.0074895891338
16.5761325921561
16.9943740808554
17.9962856668078
19.0609880409092
20.0430681528867
21.2854066642219
20.8653008307042
20.5352005797544
19.9335298355694
19.7607251843824
19.5900791775154
19.7519545884083
19.9532806182824
20.1448285465247
19.8461952353868
20.13540067045
19.8066131683922
19.5485474833013
19.5622073792186
18.632650778856
18.2079709825912
19.1621817003016
19.7465763274475
19.8240367865262
20.7482851330885
20.5190886835774
19.5190367225133
19.422560903776
18.9582496297279
18.8868498988794
18.9811532131884
18.5344897943971
18.5246683999298
18.8468852901289
19.2398397257037
19.0015119988089
18.2444396834428
18.1260252574754
17.5666117633473
17.4174610119457
17.2158802155017
18.0636447509157
18.5002265078047
18.6957859030817
18.7165648337019
19.3978108877354
19.3829858685824
19.7401001973896
20.0567319613898
20.5937243691956
20.5415832597167
20.1608822141948
19.6250929000362
19.2602083520999
18.5009747247172
17.88201586807
17.734568877076
17.3381226085316
17.9180038981457
18.4819556153706
19.0608498858007
20.0749887725933
20.5127563798692
20.3561690715794
20.3797639130792
19.8544031741631
18.3701579951177
18.1973387328871
17.8151033847849
17.6690835611121
16.973538891069
16.5504251455837
16.2279344867758
16.1119100936179
15.9672704370759
15.9198335356647
17.6566740223357
19.3952634376981
20.6881010090606
20.4491944735795
20.9627699963876
21.4847857974753
21.5256951334437
21.1184595229563
20.4562388672618
19.8280098669275
19.854685106435
19.5197022864479
19.7492152343806
20.0284716971093
20.6966212958197
21.3289752661558
21.8027675321966
22.815216128407
21.8145031104879
21.9147279966462
21.8916305057414
22.0083413482113
22.555015464589
22.180384945736
21.9872075878313
21.7873773141627
21.5662416782788
21.9278381907911
21.3461264315638
21.2338596390457
22.0179081437811
21.6660660734429
21.6240193860436
21.8304841897046
21.590503788471
21.5051333631522
20.7425977868822
21.0508700994786
21.0123962470929
21.3804310754709
21.5723624783248
21.9102930966926
21.6594635285548
21.7164753440901
22.0178631348131
21.9926081234181
21.9510832503093
21.5352844510264
21.4755271484498
21.7720587949543
21.1488734702656
20.2390409733835
19.1980960978574
18.6934223936159
18.5461055293646
18.6962939005091
19.2048131201864
19.8222951798796
19.6764732204101
19.3268759980982
18.7723010399343
19.3296647858032
18.3177220736996
18.8210311262772
19.0994785734117
18.723503725582
19.066087702462
19.6084182839161
19.8523162438412
19.9852083321904
18.8440363277207
18.5572756580243
18.9998186595591
19.2474960060984
19.2680803399854
18.8125911944807
18.6991930355808
19.2734291228089
19.7405307801152
19.6740129696854
19.6200092490958
19.7673240957087
19.7412254370538
19.6333709216719
19.4694201791745
19.1542089518799
19.2669363473079
19.1723854954526
18.9854003128599
18.7260622366474
18.0964078501248
17.8595017637047
17.5954502357818
17.6952537794528
17.6549758510408
16.7101631536015
16.3464200588859
15.4404432954779
14.7142598909933
15.0445346420316
15.2206073523914
15.8191193538176
15.7289928068257
16.1815977462273
16.5816590322434
16.5245916140171
